Nom_Hotel,Adresse,Site_Web,Domaine,LinkedIn_Company,Source_LinkedIn,Email_Trouve,Type_Email,Nom_Associe
Msp Signy l'Abbaye,48 Rue de Rethel 08460 Signy-l'Abbaye France,https://partners.doctolib.fr/centre-de-sante/sedan/centre-de-vaccination-covid-ars-ardennes?pid=practice-167625&enable_cookies_consent=1,partners.doctolib.fr,https://www.linkedin.com/company/doctolib,Site propre (page d'accueil),,,
Piscine Intercommunale - Bourg,2 Quai des Chantiers 33710 Bourg France,http://piscines.grand-cubzaguais.fr/,piscines.grand-cubzaguais.fr,,,,,
Centre aquatique « Charleroi-les-Bains »,Av. des Muguets 16 6001 Charleroi Belgique,https://rca-charleroi.be/piscines/centre-aquatique-marcinelle,rca-charleroi.be,,,,,
Le Chêne Perché,Domaine de la Vénerie 08460 Signy-l'Abbaye France,http://www.lecheneperche.com/,lecheneperche.com,,,,,
Le Musée de l'eau,Pl. du Breuil 38680 Pont-en-Royans France,http://www.musee-eau.fr/,musee-eau.fr,https://www.linkedin.com/company/musée-de-l-eau,Site propre (page d'accueil),,,
Les maisons suspendues de Pont-en-Royans,15 Grande Rue 38680 Pont-en-Royans France,https://www.pontenroyans.com/,pontenroyans.com,,,,,
Marché du Bien-être Royans-Vercors,HLM le petit clos batiment H 38680 Pont-en-Royans France,https://www.facebook.com/profile.php?id=61572348673929,facebook.com,,,,,
Bureau d'information touristique de Pont-en-Royans | Office de Tourisme Saint-Marcellin Vercors Isère,48 Grande Rue 38680 Pont-en-Royans France,https://www.pontenroyans.fr/,pontenroyans.fr,,,,,
Camping,38680 pont France,http://www.pontenroyans-vercors.fr/3634-refuge-camping.htm,pontenroyans-vercors.fr,,,,,
Camping municipal Les Sereines,Unnamed Road 38680 Pont-en-Royans France,https://giteofr.click/camping-municipal-sereines-nsbuq5,giteofr.click,,,,,
Sensitive,hlm le petit clos bat.H 38680 Pont-en-Royans France,https://www.massage-sensitive.fr/,massage-sensitive.fr,,,contact@massage-sensitive.fr,Générique,Massage Bien
Camping Les Seraines,2 Les Seraines 38680 Pont-en-Royans France,http://www.pontenroyans-vercors.fr/3634-refuge-camping.htm,pontenroyans-vercors.fr,,,,,
Massage et Énergétique Céline Perrin,,https://massage-et-energetique.com/,massage-et-energetique.com,,,,,
Restaurant du Musée de l'eau,2 Pl. de Bassiano 38680 Pont-en-Royans France,https://musee-eau.fr/les-actualites,musee-eau.fr,https://www.linkedin.com/company/musée-de-l-eau,Site propre (page d'accueil),,,
Centre Hospitalier Spécialisé du Jura,38 Rue du Vieux Pont 39300 Pont-du-Navoy France,https://www.chsjura.fr/offre-de-soins/poles-et-structures/poles-adultes/,chsjura.fr,,,,,
Cinderella Formation – Onglerie & Méthode Expert,10 Rue Roger Prat 63430 Pont-du-Château France,https://cinderellaformation.fr/,cinderellaformation.fr,,,,,
Castle Experience - La Moncelle,Route de Rubécourt Haut Montvillers 08140 Bazeilles France,https://chateau-guillermo.com/,chateau-guillermo.com,,,info@chateau-guillermo.com,Générique,Rubécourt Haut
Chateau du Perron,5 Perron 50490 Saint-Sauveur-Villages France,https://www.chateauduperron.com/,chateauduperron.com,,,,,
Alligator Bay,62 Rte du Mont Saint-Michel 50170 Beauvoir France,http://www.alligator-bay.com/?utm_source=gmb,alligator-bay.com,,,,,
Le Jardin de Mireille en Touraine Angevine,21 Rte de Meigne 37330 Channay-sur-Lathan France,http://lejardindemireille.fr/,lejardindemireille.fr,,,,,
Les Jardins de Wesserling,16 Rue de Ranspach 68470 Husseren-Wesserling France,http://www.lesjardinsdewesserling.org/,lesjardinsdewesserling.org,,,,,
Aquasud Differdange,1 Rue Jeannot Kremer 4671 Oberkorn Differdange Luxembourg,http://www.aquasud-differdange.lu/,aquasud-differdange.lu,,,,,
Le Moulin de la Baine,14 Rue Colbert 17610 Chaniers France,https://www.moulin-baine.com/carte-et-menus/,moulin-baine.com,,,,,
Suong Bien Etre Institut-Agréé-menard,4 Chem. de la Barette 17610 Chaniers France,https://suong-bienetre.com/,suong-bienetre.com,,,,,
Château d'Hurigny,87 Rue des Verchères 71870 Hurigny France,http://hurigny.fr/,hurigny.fr,,,contact@hurigny.fr,Générique,
Nat&a - Natea - base de sports et loisirs - évènementiels variés,2 Froumy 33920 Saint-Savin France,https://www.nat-et-a.com/,nat-et-a.com,https://www.linkedin.com/company/natea-events,Site propre (page d'accueil),,,
Iremia - Centre de soins,6 Rte de Beauronne 24650 Chancelade France,https://iremiacentredesoins.fr/,iremiacentredesoins.fr,,,,,
Fontaine Sainte Hune,9 Rue de la Fontaine 68150 Hunawihr France,https://www.facebook.com/FontaineSainteHune/,facebook.com,,,,,
Aquamundo Centerparcs Park De Haan,Zwarte Kiezel 8421 De Haan Belgique,https://www.centerparcs.nl/,centerparcs.nl,,,,,
Caves CATHELINEAU,24 Rue des Violettes 37210 Chançay France,https://vin-vouvray-cathelineau.com/,vin-vouvray-cathelineau.com,,,,,
centre CI ORTF,Les Pâtures 37210 Chançay France,http://www.ciortf.com/decouvrir/sejour/chancay-270.html#hebergements,ciortf.com,,,ciortf@ciortf.com,Nominatif,Romain Rolland
Château de Valmer - Vins et Jardins,217 route du Château de Valmer 37210 Chançay France,http://www.chateaudevalmer.com/,chateaudevalmer.com,,,,,
Domaine Paris Père Et Fils,21 Rue des Violettes 37210 Chançay France,http://www.domaineparis-pereetfils.com/,domaineparis-pereetfils.com,,,,,
Office de Tourisme Aix les Bains Riviera des Alpes - Bureau de Chanaz,Place Antoine Pl. Gianetto 73310 Chanaz France,http://www.aixlesbains-rivieradesalpes.com/,aixlesbains-rivieradesalpes.com,,,,,
MGEN Etablissement de suite et de réadaptation pour adolescents,7 Rue du Château 01420 Chanay France,https://www.mgen.fr/etablissements/centres-de-soins-de-suite-et-de-readaptation/chanay-01/,mgen.fr,,,,,
Etablissement de santé pour adolescents de Chanay,7 Rue du Château 01420 Chanay France,https://proximite.mgen.fr/172-etablissement-de-sante-pour-adolescents?utm_source=gmb,proximite.mgen.fr,,,,,
Ehpad L'Huisserie - Korian Le Castelli,Rue des Lauriers 53970 L'Huisserie France,https://www.korian.fr/maisons-retraite/pays-de-la-loire/mayenne-53/l-huisserie-53970/ehpad-korian-le-castelli?utm_source=MAPS&utm_medium=organic&utm_campaign=Google_local_business&at_medium=Google_maps&at_campaign=Google_my_business_local,korian.fr,,,,,
Office de Tourisme de Chamrousse - 1650,42 Pl. de Belledonne 38410 Chamrousse France,https://www.chamrousse.com/,chamrousse.com,https://www.linkedin.com/company/office-tourisme-chamrousse,Site propre (page d'accueil),,,
Relaxeau,4 Rue de Léchères 89300 Chamvres France,http://relax-eau.com/,relax-eau.com,,,contact@relax-eau.com,Générique,Chamvres Contact
Les Bains de Chamrousse,,http://spachamrousse.fr/,spachamrousse.fr,,,,,
Synergym,47 Rue des Perrières Zac 41350 Saint-Gervais-la-Forêt France,http://synergym-blois.fr/,synergym-blois.fr,,,,,
Office de Tourisme Alpe d'Huez,Alpe d Pl. Joseph Paganon 38750 Huez France,https://www.alpedhuez.com/,alpedhuez.com,https://www.linkedin.com/company/alpe-d-huez,Site propre (page d'accueil),info@alpedhuez.com,Générique,
La grotte de glace Alpe d'Huez,Unnamed Road 38750 Huez France,http://www.grottedeglace.com/,grottedeglace.com,,,,,
AgorAlp ( Palais des sports et des congrès),70 Av. de Brandes 38750 Huez France,https://www.alpedhuez.com/fr/hiver/types-apidae/equipement/palais-des-sports-et-des-congres-3/,alpedhuez.com,https://www.linkedin.com/company/alpe-d-huez,Site propre (page d'accueil),info@alpedhuez.com,Générique,
Château de Serans,60 Grande Rue 60240 Serans France,http://fermedugrandchemin.fr/,fermedugrandchemin.fr,,,,,
Direct'Spa 06 : jacuzzis extérieurs et Spas Antibes Biot,ZA Saint-Pierre 1050 Rte de la Mer 06410 Biot France,https://www.directspa.fr/,directspa.fr,,,contact@directspa.fr,Générique,Infos Sté
Base de loisirs & centre d'hébergement du Gué de Selle,Gué de Selle 53600 Mézangers France,https://www.coevrons.fr/article/la-base-de-loisirs-du-gue-de-selle,coevrons.fr,https://www.linkedin.com/company/communaut-de-communes-des-co-vrons,Site propre (page d'accueil),xmaarch@coevrons.fr,Nominatif,
Antibes Land Park,301 Rte de Biot 06600 Antibes France,https://www.antibesland.fr/,antibesland.fr,,,info@antibesland.fr,Générique,
Ninja Antibes,435 Av. du Pylône 06600 Antibes France,https://www.ninjaantibes.fr/,ninjaantibes.fr,,,,,
Domaine De Pierretaillade,75 Rte Côte de Pierretaillade 19500 Meyssac France,https://www.domaine-de-pierretaillade.fr/,domaine-de-pierretaillade.fr,,,,,
Institut Douceur et Bien Etre,1 Pass. Lino Ventura 49620 Mauges-sur-Loire France,https://www.institut-lapommeraye.marycohr.com/,institut-lapommeraye.marycohr.com,,,,,
Auprès du Clocher,1 Rue de Nackenheim 21630 Pommard France,https://aupresduclocher.com/,aupresduclocher.com,,,contact@aupresduclocher.com,Générique,Bourgogne Franche
Office de tourisme de Meyrueis - Gorges de la Jonte,4 Pl. Sully 48150 Meyrueis France,https://www.cevennes-gorges-du-tarn.com/meyrueis,cevennes-gorges-du-tarn.com,,,,,
Les Arts du Vide - Activités en pleine nature,3 Rue de l'Horloge 48150 Meyrueis France,https://www.lesartsduvide.com/,lesartsduvide.com,,,,,
Anabaa Spa,4 Rue Pierre de Coubertin 22520 BINIC France,http://www.anabaaspa.com/,anabaaspa.com,,,contact@anabaaspa.com,Générique,
Office de tourisme Binic-Etables sur Mer,6 Pl. le Pommelec 22520 Binic-Étables-sur-Mer France,http://www.binicetablessurmer.com/,binicetablessurmer.com,,,,,
Hermine,11 Pl. de l' Eglise Notre Dame - ESM 22680 Binic-Étables-sur-Mer France,https://www.planity.com/hermine-institut-beaute-et-spa-22680-binic-etables-sur-mer,planity.com,,,,,
Plage du Corps de Garde,Rue du Corps de Garde 22520 Binic-Étables-sur-Mer France,https://www.binicetablessurmer.com/essentiel/les-plages/,binicetablessurmer.com,,,,,
Base de Loisirs Intercommunale Favières,Lieu Dit Valon de Jolive 54115 Favières France,https://www.baseloisirsfavieres.fr/,baseloisirsfavieres.fr,,,,,
La Terrasse des Thermes,140 Ronde du Parc 07380 Neyrac-les-bains France,http://www.thermesdeneyrac.com/,thermesdeneyrac.com,,,contact@thermesdeneyrac.com,Générique,Bains Tél
You Fun,À l’angle du chemin rural 23 rue Carpe Diem Creu Blanca ZAC 66450 Pollestres France,https://www.youfun.com/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,youfun.com,,,contact.perpignan@youfun.com,Nominatif,You Fun
Royal Kids Pollestres,ZAC Creu Blanca 66450 Pollestres France,http://royalkids.fr/parcs/perpignan,royalkids.fr,,,,,
Château de Faverges,293 Chem. de la Vie Plaine 74210 Faverges-Seythenex France,http://www.chateaudefaverges.com/,chateaudefaverges.com,https://www.linkedin.com/company/le-château-de-faverges,Site propre (page d'accueil),contact@chateaudefaverges.com,Générique,
Office de Tourisme Sources du lac d'Annecy - Faverges,Pl. Marcel Piquand 74210 Faverges-Seythenex France,https://www.sources-lac-annecy.com/,sources-lac-annecy.com,https://www.linkedin.com/company/office-de-tourisme-communautaire-pays-des-sources-du-lac-d-annecy,Site propre (page d'accueil),,,
Centre de santé Filieris,8 Rue du Dr Lourties 62420 Billy-Montigny France,https://www.filieris.fr/nos-implantations/centre-de-sante-billy-montigny,filieris.fr,https://www.linkedin.com/company/groupe-filieris,Site propre (page d'accueil),,,
Centre Hospitalier C.J.RUIVET,13 Avenue Dr Boyer 01800 Meximieux France,http://www.hopitalmeximieux.org/,hopitalmeximieux.org,,,,,
Caroline Nerani - Drainage Lymphatique/Belly Révolution+ Formation/ Skintao Meximieux,5 BIS Rue Boisset 01800 Meximieux France,http://caroline-nerani.com/,caroline-nerani.com,,,,,
Bricomarché Meximieux,Rte de Chalamont 01800 Meximieux France,https://www.bricomarche.com/magasin/meximieux/20381?store=20381&utm_source=gmb,bricomarche.com,,,,,
Etang de Pêche Du Moulin Bleu,400 Rue du Moulin 62370 Polincove France,http://www.etangdumoulinbleu.fr/,etangdumoulinbleu.fr,,,,,
L'Institut,2 Rue de l'Église 91570 Bièvres France,http://linstitut-sas.fr/,linstitut-sas.fr,,,,,
Loisirs Océan,1 Bd de la Forêt 85460 L'Aiguillon-la-Presqu'île France,http://www.loisirs-ocean.com/,loisirs-ocean.com,,,,,
Cercle Nautique de Poissy,1 Av. de l'Île de Migneaux 78300 Poissy France,https://cnpoissy.fr/,cnpoissy.fr,https://www.linkedin.com/company/cercle-nautique-de-poissy,Site propre (page d'accueil),,,
Château parc de Meung-sur-Loire,16 Pl. du Martroi 45130 Meung-sur-Loire France,http://www.chateau-de-meung.com/,chateau-de-meung.com,,,info@chateau-de-meung.com,Générique,Meung Sur
Office de Tourisme des Terres du Val de Loire - Bureau de Meung-sur-Loire,1 Rue Emmanuel Troulet 45130 Meung-sur-Loire France,https://www.tourisme-terresduvaldeloire.fr/,tourisme-terresduvaldeloire.fr,,,,,
J-Park Aventures,Lieu dit Les Coutures 45130 Baule France,http://www.jparkaventures.fr/,jparkaventures.fr,,,,,
Océanopolis,9HQ7+X7 Port de Plaisance du Moulin Blanc 29200 Brest France,http://www.oceanopolis.com/,oceanopolis.com,https://www.linkedin.com/company/oceanopolis,Site propre (page d'accueil),,,
Océarium du Croisic,Av. de Saint-Goustan 44490 Le Croisic France,http://www.ocearium-croisic.fr/,ocearium-croisic.fr,,,,,
Viessmann Climate Solutions - Siège social France et agence Lorraine,Av. André Gouy 57380 Faulquemont France,https://www.viessmann.fr/,viessmann.fr,https://www.linkedin.com/company/viessmannclimatesolutions,Site propre (page d'accueil),,,
Auxois Morvan Aventure,Rte Royale 21390 Le Val-Larrey France,http://www.accrobranche-auxois-morvan.fr/,accrobranche-auxois-morvan.fr,,,contact@accrobranche-auxois-morvan.fr,Générique,
Gites de la Vie,La Tailleferrière 85170 Le Poiré-sur-Vie France,http://www.gitesdelavie.com/,gitesdelavie.com,,,,,
Communauté de communes Vie et Boulogne,Z.A. de La Gendronnière 24 Rue des Landes 85170 Le Poiré-sur-Vie France,https://www.vie-et-boulogne.fr/,vie-et-boulogne.fr,https://www.linkedin.com/company/cc-vie-et-boulogne,Site propre (page d'accueil),,,
Parc du Moulin à Elise,Ruth Le Le Poiré-sur-Vie France,http://poneyclub-lepoiresurvie.fr/,poneyclub-lepoiresurvie.fr,,,,,
o bien être d'olivier,9 Rte de Valentine 31210 Pointis-de-Rivière France,http://www.obienetredolivier.fr/,obienetredolivier.fr,,,,,
GADAWI PARK,All. Roger Lecotte 37100 Tours France,http://gadawi-park.fr/,gadawi-park.fr,,,,,
